"Index","EURUSD.Open","EURUSD.High","EURUSD.Low","EURUSD.Close","EURUSD.Volume","EURUSD.Adjusted"
2010-07-01,1.2257,1.2485,1.2194,1.2439,NA,NA
2010-07-02,1.2439,1.2612,1.2439,1.2566,NA,NA
2010-07-05,1.2536,1.2565,1.2509,1.2529,NA,NA
2010-07-06,1.2529,1.2662,1.248,1.2638,NA,NA
2010-07-07,1.2638,1.2648,1.2553,1.2608,NA,NA
2010-07-08,1.2608,1.2702,1.2604,1.2654,NA,NA
2010-07-09,1.2654,1.2722,1.2609,1.2641,NA,NA
2010-07-12,1.2614,1.2648,1.2551,1.2589,NA,NA
2010-07-13,1.2589,1.2739,1.2523,1.2707,NA,NA
2010-07-14,1.2707,1.2778,1.2683,1.2756,NA,NA
2010-07-15,1.2756,1.2918,1.2709,1.2878,NA,NA
2010-07-16,1.2878,1.3008,1.2878,1.293,NA,NA
2010-07-19,1.2948,1.2992,1.2871,1.2958,NA,NA
2010-07-20,1.2958,1.3029,1.2839,1.2901,NA,NA
2010-07-21,1.2901,1.2916,1.2792,1.2808,NA,NA
2010-07-22,1.2808,1.2933,1.2733,1.2891,NA,NA
2010-07-23,1.2891,1.2966,1.2794,1.2909,NA,NA
2010-07-26,1.2912,1.3,1.2857,1.2992,NA,NA
2010-07-27,1.2992,1.3046,1.2952,1.2985,NA,NA
2010-07-28,1.2985,1.3042,1.2966,1.2997,NA,NA
2010-07-29,1.2997,1.3107,1.2969,1.308,NA,NA
2010-07-30,1.308,1.3098,1.2981,1.3052,NA,NA
2010-08-02,1.306,1.3195,1.305,1.3168,NA,NA
2010-08-03,1.3168,1.3262,1.3147,1.3229,NA,NA
2010-08-04,1.3229,1.324,1.3131,1.3156,NA,NA
2010-08-05,1.3156,1.3235,1.3119,1.316,NA,NA
2010-08-06,1.316,1.3334,1.3151,1.328,NA,NA
2010-08-09,1.3277,1.3308,1.3217,1.3228,NA,NA
2010-08-10,1.3228,1.3237,1.3074,1.3117,NA,NA
2010-08-11,1.3117,1.3228,1.2867,1.2885,NA,NA
2010-08-12,1.2885,1.2933,1.2781,1.2849,NA,NA
2010-08-13,1.2849,1.2906,1.275,1.2754,NA,NA
2010-08-16,1.2778,1.2871,1.2734,1.2837,NA,NA
2010-08-17,1.2837,1.2916,1.2804,1.2874,NA,NA
2010-08-18,1.2874,1.2923,1.2824,1.2875,NA,NA
2010-08-19,1.2875,1.2903,1.2772,1.2823,NA,NA
2010-08-20,1.2823,1.2836,1.2664,1.2712,NA,NA
2010-08-23,1.2713,1.273,1.2647,1.2668,NA,NA
2010-08-24,1.2668,1.2719,1.2588,1.2672,NA,NA
2010-08-25,1.2672,1.2727,1.2609,1.2665,NA,NA
2010-08-26,1.2665,1.2764,1.2648,1.2702,NA,NA
2010-08-27,1.2702,1.2779,1.2676,1.2763,NA,NA
2010-08-30,1.274,1.2773,1.2662,1.2678,NA,NA
2010-08-31,1.2679,1.2743,1.2626,1.2689,NA,NA
2010-09-01,1.2689,1.2856,1.2661,1.2796,NA,NA
2010-09-02,1.2796,1.2849,1.2777,1.2808,NA,NA
2010-09-03,1.2808,1.2898,1.2804,1.2896,NA,NA
2010-09-06,1.289,1.2919,1.2867,1.2876,NA,NA
2010-09-07,1.2876,1.2883,1.2699,1.2732,NA,NA
2010-09-08,1.2732,1.2764,1.2659,1.275,NA,NA
2010-09-09,1.275,1.2766,1.2665,1.27,NA,NA
2010-09-10,1.27,1.2747,1.2644,1.2679,NA,NA
2010-09-13,1.268,1.2893,1.2673,1.2861,NA,NA
2010-09-14,1.2861,1.3033,1.283,1.301,NA,NA
2010-09-15,1.301,1.3037,1.2956,1.3001,NA,NA
2010-09-16,1.3001,1.3117,1.2976,1.3074,NA,NA
2010-09-17,1.3074,1.3159,1.302,1.305,NA,NA
2010-09-20,1.3052,1.3121,1.3029,1.3072,NA,NA
2010-09-21,1.3072,1.3149,1.3051,1.3128,NA,NA
2010-09-22,1.3128,1.344,1.3109,1.3366,NA,NA
2010-09-23,1.3366,1.3414,1.3304,1.3356,NA,NA
2010-09-24,1.3356,1.3495,1.3287,1.3492,NA,NA
2010-09-27,1.3481,1.3507,1.3426,1.3479,NA,NA
2010-09-28,1.3479,1.3595,1.3381,1.3578,NA,NA
2010-09-29,1.3578,1.3644,1.3556,1.363,NA,NA
2010-09-30,1.363,1.3683,1.356,1.3621,NA,NA
2010-10-01,1.362,1.3792,1.3604,1.3791,NA,NA
2010-10-04,1.3799,1.3807,1.3667,1.3691,NA,NA
2010-10-05,1.3691,1.3851,1.3637,1.383,NA,NA
2010-10-06,1.383,1.3948,1.3799,1.3925,NA,NA
2010-10-07,1.3925,1.4029,1.3857,1.3886,NA,NA
2010-10-08,1.3886,1.3984,1.3834,1.3939,NA,NA
2010-10-11,1.3925,1.4012,1.3867,1.3888,NA,NA
2010-10-12,1.3888,1.3901,1.3775,1.3867,NA,NA
2010-10-13,1.3867,1.4001,1.3838,1.3949,NA,NA
2010-10-14,1.3949,1.4122,1.3949,1.4054,NA,NA
2010-10-15,1.4054,1.4159,1.3937,1.3977,NA,NA
2010-10-18,1.3992,1.4006,1.3831,1.3989,NA,NA
2010-10-19,1.3989,1.4004,1.3768,1.3812,NA,NA
2010-10-20,1.3812,1.3991,1.3698,1.3961,NA,NA
2010-10-21,1.3961,1.4051,1.3872,1.3938,NA,NA
2010-10-22,1.3938,1.3972,1.3858,1.3954,NA,NA
2010-10-25,1.3979,1.408,1.3918,1.3961,NA,NA
2010-10-26,1.3961,1.3993,1.3839,1.3864,NA,NA
2010-10-27,1.3864,1.3878,1.3759,1.3771,NA,NA
2010-10-28,1.3771,1.3946,1.3734,1.3922,NA,NA
2010-10-29,1.3922,1.3952,1.3807,1.3947,NA,NA
2010-11-01,1.3948,1.4011,1.3864,1.3901,NA,NA
2010-11-02,1.3901,1.4058,1.3874,1.4036,NA,NA
2010-11-03,1.4036,1.4066,1.3992,1.404,NA,NA
2010-11-04,1.404,1.4282,1.3998,1.4192,NA,NA
2010-11-05,1.4192,1.4249,1.4024,1.4032,NA,NA
2010-11-08,1.404,1.4086,1.3887,1.3941,NA,NA
2010-11-09,1.3941,1.3974,1.3824,1.385,NA,NA
2010-11-10,1.385,1.3864,1.3671,1.3739,NA,NA
2010-11-11,1.3739,1.3821,1.3643,1.3654,NA,NA
2010-11-12,1.3654,1.3777,1.3574,1.3691,NA,NA
2010-11-15,1.368,1.3751,1.3581,1.3614,NA,NA
2010-11-16,1.3613,1.3656,1.3459,1.3486,NA,NA
2010-11-17,1.3486,1.3565,1.3448,1.3531,NA,NA
2010-11-18,1.3531,1.3668,1.3511,1.3616,NA,NA
2010-11-19,1.3616,1.3732,1.3608,1.3673,NA,NA
2010-11-22,1.3717,1.3786,1.3579,1.3588,NA,NA
2010-11-23,1.3588,1.3634,1.337,1.3393,NA,NA
2010-11-24,1.3393,1.3421,1.3285,1.3371,NA,NA
2010-11-25,1.3371,1.3387,1.3287,1.3375,NA,NA
2010-11-26,1.3375,1.3376,1.3201,1.3242,NA,NA
2010-11-29,1.3274,1.3354,1.3064,1.3104,NA,NA
2010-11-30,1.3104,1.315,1.2969,1.3038,NA,NA
2010-12-01,1.3038,1.3182,1.2971,1.3129,NA,NA
2010-12-02,1.3129,1.3247,1.306,1.3204,NA,NA
2010-12-03,1.3204,1.3438,1.3188,1.3414,NA,NA
2010-12-06,1.3415,1.3442,1.3247,1.3297,NA,NA
2010-12-07,1.3297,1.3401,1.3277,1.3302,NA,NA
2010-12-08,1.3301,1.3316,1.318,1.3227,NA,NA
2010-12-09,1.3227,1.3323,1.3165,1.3222,NA,NA
2010-12-10,1.3222,1.3283,1.3179,1.3226,NA,NA
2010-12-13,1.3231,1.3397,1.3183,1.3382,NA,NA
2010-12-14,1.3382,1.3499,1.3363,1.3412,NA,NA
2010-12-15,1.3412,1.3441,1.3255,1.3276,NA,NA
2010-12-16,1.3276,1.3277,1.3181,1.3233,NA,NA
2010-12-17,1.3233,1.3359,1.3133,1.3188,NA,NA
2010-12-20,1.3176,1.3187,1.3095,1.3122,NA,NA
2010-12-21,1.3122,1.3202,1.311,1.312,NA,NA
2010-12-22,1.312,1.3181,1.3074,1.3087,NA,NA
2010-12-23,1.3087,1.3152,1.3055,1.3109,NA,NA
2010-12-24,1.3109,1.3149,1.3089,1.3122,NA,NA
2010-12-27,1.3119,1.3171,1.3073,1.3131,NA,NA
2010-12-28,1.3131,1.3275,1.3094,1.3127,NA,NA
2010-12-29,1.3127,1.32,1.3084,1.3189,NA,NA
2010-12-30,1.3189,1.3315,1.3189,1.3263,NA,NA
2010-12-31,1.3263,1.3425,1.3261,1.3384,NA,NA
2011-01-03,1.3337,1.3395,1.3251,1.3375,NA,NA
2011-01-04,1.3375,1.3433,1.3292,1.3315,NA,NA
2011-01-05,1.3315,1.3331,1.3126,1.3183,NA,NA
2011-01-06,1.3183,1.3185,1.3005,1.3028,NA,NA
2011-01-07,1.3028,1.3029,1.2905,1.2907,NA,NA
2011-01-10,1.2908,1.2961,1.2867,1.2941,NA,NA
2011-01-11,1.2941,1.2993,1.2905,1.297,NA,NA
2011-01-12,1.297,1.3115,1.2944,1.3083,NA,NA
2011-01-13,1.3082,1.3383,1.3082,1.3355,NA,NA
2011-01-14,1.3355,1.3457,1.3315,1.3388,NA,NA
2011-01-17,1.3389,1.3416,1.3245,1.3295,NA,NA
2011-01-18,1.3295,1.3466,1.3253,1.336,NA,NA
2011-01-19,1.3361,1.3539,1.3361,1.348,NA,NA
2011-01-20,1.348,1.3523,1.3396,1.347,NA,NA
2011-01-21,1.347,1.3626,1.3442,1.3621,NA,NA
2011-01-24,1.3607,1.3686,1.3541,1.3642,NA,NA
2011-01-25,1.3642,1.3687,1.3573,1.3642,NA,NA
2011-01-26,1.3642,1.3722,1.3633,1.3683,NA,NA
2011-01-27,1.3683,1.3758,1.3637,1.3703,NA,NA
2011-01-28,1.3703,1.3746,1.3584,1.3611,NA,NA
2011-01-31,1.3588,1.374,1.3571,1.3698,NA,NA
2011-02-01,1.3698,1.3835,1.3663,1.3823,NA,NA
2011-02-02,1.3823,1.3862,1.3767,1.3788,NA,NA
2011-02-03,1.3788,1.3826,1.3617,1.3649,NA,NA
2011-02-04,1.3649,1.3677,1.3544,1.3581,NA,NA
2011-02-07,1.3571,1.3627,1.3509,1.3544,NA,NA
2011-02-08,1.3544,1.3689,1.3544,1.3666,NA,NA
2011-02-09,1.3666,1.3724,1.3611,1.3709,NA,NA
2011-02-10,1.3709,1.3744,1.3577,1.3626,NA,NA
2011-02-11,1.3626,1.3632,1.3497,1.3554,NA,NA
2011-02-14,1.3553,1.3559,1.3428,1.3497,NA,NA
2011-02-15,1.3497,1.3551,1.3462,1.3518,NA,NA
2011-02-16,1.3518,1.3588,1.3463,1.3547,NA,NA
2011-02-17,1.3547,1.3619,1.3536,1.3594,NA,NA
2011-02-18,1.3594,1.3715,1.3546,1.3693,NA,NA
2011-02-21,1.3702,1.3716,1.3647,1.3677,NA,NA
2011-02-22,1.3677,1.3704,1.3525,1.3659,NA,NA
2011-02-23,1.3659,1.3787,1.3649,1.3742,NA,NA
2011-02-24,1.3742,1.3821,1.3705,1.3792,NA,NA
2011-02-25,1.3792,1.3838,1.3724,1.3754,NA,NA
2011-02-28,1.3751,1.3856,1.3712,1.3792,NA,NA
2011-03-01,1.3792,1.3855,1.3781,1.3806,NA,NA
2011-03-02,1.3806,1.3891,1.3744,1.3869,NA,NA
2011-03-03,1.3869,1.3974,1.3833,1.3935,NA,NA
2011-03-04,1.3935,1.4008,1.393,1.3987,NA,NA
2011-03-07,1.399,1.4036,1.3956,1.3965,NA,NA
2011-03-08,1.3965,1.3989,1.3862,1.3909,NA,NA
2011-03-09,1.3909,1.3942,1.3856,1.39,NA,NA
2011-03-10,1.39,1.3925,1.3792,1.382,NA,NA
2011-03-11,1.382,1.3916,1.3752,1.3903,NA,NA
2011-03-14,1.3973,1.4003,1.3905,1.399,NA,NA
2011-03-15,1.399,1.4003,1.3855,1.3977,NA,NA
2011-03-16,1.3977,1.4013,1.3882,1.3889,NA,NA
2011-03-17,1.389,1.4053,1.3867,1.401,NA,NA
2011-03-18,1.401,1.4185,1.3981,1.4182,NA,NA
2011-03-21,1.4188,1.4225,1.4139,1.4224,NA,NA
2011-03-22,1.4224,1.4249,1.4179,1.4218,NA,NA
2011-03-23,1.4218,1.4218,1.41,1.4124,NA,NA
2011-03-24,1.4124,1.422,1.4054,1.4188,NA,NA
2011-03-25,1.4188,1.4194,1.4055,1.4088,NA,NA
2011-03-28,1.4028,1.4116,1.4021,1.4099,NA,NA
2011-03-29,1.4099,1.4149,1.4047,1.4082,NA,NA
2011-03-30,1.4082,1.4148,1.4052,1.4127,NA,NA
2011-03-31,1.4127,1.4233,1.4116,1.419,NA,NA
2011-04-01,1.419,1.4246,1.4062,1.4237,NA,NA
2011-04-04,1.4233,1.4269,1.4193,1.4215,NA,NA
2011-04-05,1.4215,1.4239,1.4152,1.4224,NA,NA
2011-04-06,1.4224,1.4349,1.4208,1.4322,NA,NA
2011-04-07,1.4323,1.4343,1.4243,1.4299,NA,NA
2011-04-08,1.4299,1.4489,1.4281,1.4483,NA,NA
2011-04-11,1.4445,1.4484,1.4421,1.444,NA,NA
2011-04-12,1.444,1.452,1.4377,1.4484,NA,NA
2011-04-13,1.4484,1.452,1.4436,1.445,NA,NA
2011-04-14,1.445,1.4515,1.4365,1.4485,NA,NA
2011-04-15,1.4485,1.4504,1.4391,1.443,NA,NA
2011-04-18,1.445,1.445,1.4158,1.424,NA,NA
2011-04-19,1.424,1.4337,1.4205,1.4315,NA,NA
2011-04-20,1.4315,1.4548,1.4314,1.4494,NA,NA
2011-04-21,1.4494,1.4649,1.4486,1.4571,NA,NA
2011-04-22,1.4552,1.4589,1.4534,1.4561,NA,NA
2011-04-25,1.4556,1.4628,1.4526,1.4574,NA,NA
2011-04-26,1.4574,1.4657,1.4494,1.4634,NA,NA
2011-04-27,1.4634,1.4714,1.4626,1.4685,NA,NA
2011-04-28,1.4685,1.4882,1.4683,1.4796,NA,NA
2011-04-29,1.4796,1.4878,1.4773,1.4807,NA,NA
2011-05-02,1.4818,1.4902,1.4763,1.4874,NA,NA
2011-05-03,1.4874,1.489,1.4755,1.4851,NA,NA
2011-05-04,1.4851,1.494,1.4775,1.4849,NA,NA
2011-05-05,1.4849,1.49,1.4563,1.4576,NA,NA
2011-05-06,1.4576,1.4588,1.4311,1.4316,NA,NA
2011-05-09,1.4387,1.4442,1.4255,1.4311,NA,NA
2011-05-10,1.4311,1.4395,1.4271,1.4355,NA,NA
2011-05-11,1.4355,1.4423,1.4198,1.4219,NA,NA
2011-05-12,1.4219,1.4259,1.4124,1.4232,NA,NA
2011-05-13,1.4232,1.434,1.4053,1.4119,NA,NA
2011-05-16,1.4103,1.4245,1.4048,1.4199,NA,NA
2011-05-17,1.4199,1.4224,1.4121,1.4171,NA,NA
2011-05-18,1.4171,1.4287,1.4166,1.4259,NA,NA
2011-05-19,1.4259,1.4324,1.4207,1.4305,NA,NA
2011-05-20,1.4305,1.4346,1.4133,1.4161,NA,NA
2011-05-23,1.4138,1.4147,1.397,1.4041,NA,NA
2011-05-24,1.4041,1.4133,1.4002,1.4089,NA,NA
2011-05-25,1.4089,1.4127,1.4014,1.4105,NA,NA
2011-05-26,1.4105,1.4207,1.4065,1.4129,NA,NA
2011-05-27,1.4129,1.4334,1.4111,1.4319,NA,NA
2011-05-30,1.4271,1.4324,1.4257,1.4276,NA,NA
2011-05-31,1.4276,1.4424,1.4272,1.4369,NA,NA
2011-06-01,1.4369,1.4459,1.4366,1.4393,NA,NA
2011-06-02,1.4393,1.4486,1.4308,1.4468,NA,NA
2011-06-03,1.4468,1.4643,1.4451,1.4635,NA,NA
2011-06-06,1.463,1.4658,1.459,1.4605,NA,NA
2011-06-07,1.4605,1.4692,1.4557,1.4679,NA,NA
2011-06-08,1.4679,1.4697,1.4569,1.4605,NA,NA
2011-06-09,1.4605,1.4653,1.4478,1.4529,NA,NA
2011-06-10,1.4529,1.4551,1.4323,1.4347,NA,NA
2011-06-13,1.435,1.4404,1.43,1.4361,NA,NA
2011-06-14,1.4361,1.4487,1.4346,1.4471,NA,NA
2011-06-15,1.4472,1.4498,1.4181,1.4207,NA,NA
2011-06-16,1.4207,1.4207,1.4074,1.4164,NA,NA
2011-06-17,1.4164,1.4339,1.4128,1.4306,NA,NA
2011-06-20,1.4294,1.4328,1.4191,1.4304,NA,NA
2011-06-21,1.4304,1.4422,1.4291,1.4398,NA,NA
2011-06-22,1.4398,1.4442,1.4346,1.4415,NA,NA
2011-06-23,1.4415,1.443,1.4127,1.4188,NA,NA
2011-06-24,1.4188,1.4306,1.4142,1.4188,NA,NA
2011-06-27,1.4185,1.4294,1.4103,1.4261,NA,NA
2011-06-28,1.4261,1.4397,1.4237,1.4355,NA,NA
2011-06-29,1.4355,1.4448,1.4333,1.442,NA,NA
2011-06-30,1.442,1.4538,1.4416,1.4513,NA,NA
2011-07-01,1.4513,1.4552,1.4437,1.4526,NA,NA
2011-07-04,1.4502,1.4578,1.4496,1.4528,NA,NA
2011-07-05,1.4528,1.4554,1.4442,1.4472,NA,NA
2011-07-06,1.4472,1.4488,1.4286,1.4332,NA,NA
2011-07-07,1.4332,1.4375,1.4221,1.4346,NA,NA
2011-07-08,1.4345,1.4369,1.4206,1.4265,NA,NA
2011-07-11,1.4271,1.4298,1.3987,1.4048,NA,NA
2011-07-12,1.4048,1.4062,1.3837,1.4009,NA,NA
2011-07-13,1.4009,1.4193,1.3951,1.415,NA,NA
2011-07-14,1.415,1.4282,1.4131,1.4159,NA,NA
2011-07-15,1.4159,1.42,1.4092,1.4157,NA,NA
2011-07-18,1.4139,1.4168,1.4014,1.4064,NA,NA
2011-07-19,1.4064,1.4217,1.4051,1.4161,NA,NA
2011-07-20,1.416,1.424,1.4109,1.4202,NA,NA
2011-07-21,1.4202,1.4402,1.4139,1.4374,NA,NA
2011-07-22,1.4374,1.4439,1.4324,1.436,NA,NA
2011-07-25,1.4355,1.4417,1.4325,1.4373,NA,NA
2011-07-26,1.4373,1.4522,1.4358,1.4496,NA,NA
2011-07-27,1.4496,1.4536,1.4339,1.4363,NA,NA
2011-07-28,1.4363,1.4401,1.4254,1.4308,NA,NA
2011-07-29,1.4308,1.4413,1.423,1.4399,NA,NA
2011-08-01,1.44,1.4454,1.4185,1.424,NA,NA
2011-08-02,1.424,1.4283,1.4151,1.4202,NA,NA
2011-08-03,1.4202,1.4345,1.4144,1.4302,NA,NA
2011-08-04,1.4302,1.4372,1.4111,1.4163,NA,NA
2011-08-05,1.4163,1.4298,1.4055,1.4282,NA,NA
2011-08-08,1.435,1.4432,1.413,1.4215,NA,NA
2011-08-09,1.4215,1.4288,1.4153,1.4227,NA,NA
2011-08-10,1.4226,1.4401,1.4162,1.419,NA,NA
2011-08-11,1.419,1.4294,1.4104,1.4213,NA,NA
2011-08-12,1.4213,1.4292,1.415,1.4248,NA,NA
2011-08-15,1.4247,1.4477,1.4226,1.4434,NA,NA
2011-08-16,1.4434,1.4472,1.4354,1.4406,NA,NA
2011-08-17,1.4405,1.4518,1.4325,1.4439,NA,NA
2011-08-18,1.4439,1.4456,1.4271,1.432,NA,NA
2011-08-19,1.432,1.4453,1.4259,1.4397,NA,NA
2011-08-22,1.4383,1.4434,1.4347,1.4387,NA,NA
2011-08-23,1.4387,1.45,1.4354,1.4423,NA,NA
2011-08-24,1.4423,1.4482,1.4382,1.4412,NA,NA
2011-08-25,1.4412,1.4475,1.4328,1.4369,NA,NA
2011-08-26,1.4369,1.4502,1.4329,1.4499,NA,NA
2011-08-29,1.4502,1.4549,1.4466,1.4505,NA,NA
2011-08-30,1.4506,1.4533,1.4385,1.4421,NA,NA
2011-08-31,1.4421,1.4469,1.4395,1.441,NA,NA
2011-09-01,1.441,1.4414,1.4227,1.4293,NA,NA
2011-09-02,1.4293,1.4293,1.4184,1.4205,NA,NA
2011-09-05,1.422,1.422,1.4061,1.4115,NA,NA
2011-09-06,1.4115,1.4278,1.3972,1.3988,NA,NA
2011-09-07,1.3988,1.4149,1.3975,1.4061,NA,NA
2011-09-08,1.4061,1.4109,1.3911,1.3934,NA,NA
2011-09-09,1.3934,1.3944,1.3627,1.3657,NA,NA
2011-09-12,1.3675,1.3694,1.3495,1.3608,NA,NA
2011-09-13,1.3608,1.3726,1.3557,1.371,NA,NA
2011-09-14,1.371,1.3748,1.3591,1.3714,NA,NA
2011-09-15,1.3714,1.3937,1.3704,1.3867,NA,NA
2011-09-16,1.3867,1.3896,1.3754,1.3796,NA,NA
2011-09-19,1.3778,1.3788,1.3587,1.3637,NA,NA
2011-09-20,1.3636,1.3745,1.3594,1.3677,NA,NA
2011-09-21,1.3677,1.3756,1.3629,1.3741,NA,NA
2011-09-22,1.3741,1.3797,1.3385,1.3501,NA,NA
2011-09-23,1.3501,1.3567,1.3419,1.3501,NA,NA
2011-09-26,1.3481,1.3583,1.3363,1.3461,NA,NA
2011-09-27,1.3461,1.3657,1.3426,1.3598,NA,NA
2011-09-28,1.3597,1.369,1.3542,1.3613,NA,NA
2011-09-29,1.3612,1.3679,1.352,1.3585,NA,NA
2011-09-30,1.3584,1.3609,1.3384,1.3387,NA,NA
2011-10-03,1.3389,1.3389,1.3238,1.3268,NA,NA
2011-10-04,1.3268,1.3316,1.3146,1.3274,NA,NA
2011-10-05,1.3274,1.3375,1.3233,1.3311,NA,NA
2011-10-06,1.3311,1.3434,1.3242,1.3396,NA,NA
2011-10-07,1.3396,1.3525,1.3361,1.3378,NA,NA
2011-10-10,1.3385,1.3699,1.3346,1.3661,NA,NA
2011-10-11,1.3661,1.3673,1.3566,1.3641,NA,NA
2011-10-12,1.3641,1.3817,1.3583,1.3811,NA,NA
2011-10-13,1.3811,1.3834,1.3685,1.3746,NA,NA
2011-10-14,1.3746,1.3894,1.3724,1.3882,NA,NA
2011-10-17,1.3874,1.3914,1.3739,1.3771,NA,NA
2011-10-18,1.3771,1.3788,1.3653,1.3739,NA,NA
2011-10-19,1.3739,1.3869,1.3723,1.3786,NA,NA
2011-10-20,1.3786,1.3843,1.3656,1.3708,NA,NA
2011-10-21,1.3708,1.3901,1.3696,1.3896,NA,NA
2011-10-24,1.3852,1.3954,1.3822,1.3921,NA,NA
2011-10-25,1.3921,1.396,1.3849,1.3918,NA,NA
2011-10-26,1.3918,1.3975,1.3799,1.383,NA,NA
2011-10-27,1.383,1.422,1.3825,1.4184,NA,NA
2011-10-28,1.4184,1.4247,1.4134,1.4147,NA,NA
2011-10-31,1.4141,1.4171,1.3906,1.3946,NA,NA
2011-11-01,1.3946,1.3949,1.3609,1.3737,NA,NA
2011-11-02,1.3737,1.3829,1.3637,1.3747,NA,NA
2011-11-03,1.3747,1.3855,1.3657,1.3829,NA,NA
2011-11-04,1.3829,1.3868,1.3711,1.3792,NA,NA
2011-11-07,1.3785,1.3838,1.3681,1.3747,NA,NA
2011-11-08,1.3747,1.3844,1.3725,1.3782,NA,NA
2011-11-09,1.3782,1.3859,1.3553,1.3606,NA,NA
2011-11-10,1.3606,1.3653,1.3484,1.3613,NA,NA
2011-11-11,1.3613,1.3795,1.3577,1.375,NA,NA
2011-11-14,1.376,1.3815,1.3592,1.3621,NA,NA
2011-11-15,1.3621,1.3644,1.3496,1.3543,NA,NA
2011-11-16,1.3543,1.3557,1.3429,1.3522,NA,NA
2011-11-17,1.3522,1.3553,1.3422,1.3472,NA,NA
2011-11-18,1.3472,1.3614,1.3447,1.3525,NA,NA
2011-11-21,1.3516,1.3541,1.343,1.3507,NA,NA
2011-11-22,1.3507,1.3569,1.347,1.3522,NA,NA
2011-11-23,1.3522,1.3531,1.3327,1.3364,NA,NA
2011-11-24,1.3364,1.3412,1.3316,1.334,NA,NA
2011-11-25,1.334,1.3354,1.3212,1.3239,NA,NA
2011-11-28,1.3245,1.3399,1.3245,1.3313,NA,NA
2011-11-29,1.3313,1.3442,1.3286,1.333,NA,NA
2011-11-30,1.333,1.3533,1.3259,1.3448,NA,NA
2011-12-01,1.3448,1.3521,1.3417,1.3444,NA,NA
2011-12-02,1.3444,1.3548,1.3363,1.3391,NA,NA
2011-12-05,1.3383,1.3487,1.3376,1.3452,NA,NA
2011-12-06,1.3452,1.3459,1.3334,1.3397,NA,NA
2011-12-07,1.3397,1.3454,1.3351,1.3423,NA,NA
2011-12-08,1.3423,1.3459,1.3289,1.3333,NA,NA
2011-12-09,1.3333,1.3434,1.3282,1.3386,NA,NA
2011-12-12,1.3384,1.3386,1.3178,1.3203,NA,NA
2011-12-13,1.3203,1.3237,1.3057,1.3083,NA,NA
2011-12-14,1.3083,1.31,1.2946,1.2994,NA,NA
2011-12-15,1.2994,1.305,1.2957,1.3008,NA,NA
2011-12-16,1.3008,1.3084,1.2995,1.3046,NA,NA
2011-12-19,1.3023,1.3051,1.2983,1.3014,NA,NA
2011-12-20,1.3014,1.3132,1.2988,1.3087,NA,NA
2011-12-21,1.3087,1.3197,1.3025,1.307,NA,NA
2011-12-22,1.307,1.3119,1.3017,1.3049,NA,NA
2011-12-23,1.3049,1.3096,1.3026,1.3044,NA,NA
2011-12-26,1.3043,1.3083,1.3035,1.3071,NA,NA
2011-12-27,1.3071,1.3083,1.3043,1.3074,NA,NA
2011-12-28,1.3074,1.308,1.2912,1.2938,NA,NA
2011-12-29,1.2938,1.2959,1.2858,1.2941,NA,NA
2011-12-30,1.2941,1.2999,1.2904,1.2961,NA,NA
2012-01-02,1.2963,1.2971,1.2912,1.293,NA,NA
2012-01-03,1.2931,1.3068,1.2922,1.3049,NA,NA
2012-01-04,1.3049,1.3077,1.2898,1.2954,NA,NA
2012-01-05,1.2954,1.2954,1.2777,1.2795,NA,NA
2012-01-06,1.2795,1.2813,1.2698,1.2717,NA,NA
2012-01-09,1.2705,1.2786,1.2666,1.2738,NA,NA
2012-01-10,1.2738,1.2818,1.2737,1.2778,NA,NA
2012-01-11,1.2778,1.2793,1.2662,1.2698,NA,NA
2012-01-12,1.2698,1.2845,1.2693,1.2833,NA,NA
2012-01-13,1.2833,1.2879,1.2624,1.268,NA,NA
2012-01-16,1.2642,1.2688,1.2626,1.2673,NA,NA
2012-01-17,1.2673,1.2809,1.2649,1.2733,NA,NA
2012-01-18,1.2733,1.2864,1.2718,1.285,NA,NA
2012-01-19,1.285,1.294,1.2835,1.2931,NA,NA
2012-01-20,1.2931,1.2986,1.2887,1.2931,NA,NA
2012-01-23,1.2906,1.3053,1.2855,1.3011,NA,NA
2012-01-24,1.3011,1.3063,1.2954,1.3022,NA,NA
2012-01-25,1.3022,1.3058,1.2931,1.3048,NA,NA
2012-01-26,1.3048,1.3184,1.3044,1.3149,NA,NA
2012-01-27,1.3149,1.3234,1.3078,1.322,NA,NA
2012-01-30,1.3226,1.3234,1.3077,1.3129,NA,NA
2012-01-31,1.3129,1.3214,1.3042,1.3071,NA,NA
2012-02-01,1.3071,1.3219,1.3026,1.3184,NA,NA
2012-02-02,1.3184,1.3198,1.3086,1.3151,NA,NA
2012-02-03,1.3151,1.3206,1.3066,1.3158,NA,NA
2012-02-06,1.3145,1.3151,1.3028,1.3128,NA,NA
2012-02-07,1.3128,1.327,1.3089,1.326,NA,NA
2012-02-08,1.3259,1.3289,1.3221,1.3273,NA,NA
2012-02-09,1.3273,1.3322,1.3215,1.3297,NA,NA
2012-02-10,1.3297,1.3301,1.3156,1.3197,NA,NA
2012-02-13,1.3193,1.3284,1.3185,1.3209,NA,NA
2012-02-14,1.3209,1.3223,1.3111,1.3118,NA,NA
2012-02-15,1.3118,1.3191,1.3053,1.3061,NA,NA
2012-02-16,1.3061,1.3121,1.2974,1.3104,NA,NA
